time,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,env,Z_RIGHT_WRISTlowpass10,Z_RIGHT_WRISTlowpass30,Z_RIGHT_WRISTguassianfilt,speed,vertical_velocity,acceleration,jerk
13670.0,-0.09802366253054906,-0.09888160821381362,-0.3462522752011764,0.0591027471650108,-0.3449578022112792,-0.3462186954980743,-0.34533817615912193,1.225781722559098,0.0003596837449498129,0.08418092922974968,-0.05252804677451711
13680.0,-0.10970425471806446,-0.09564754429086575,-0.34657747204041783,0.0840584028828297,-0.34540986682149016,-0.3465952420519477,-0.34566791511454475,1.230836475143253,0.00031396113160051523,0.020074870751416278,-0.06081942391161672
13690.0,-0.12135112407132538,-0.09322404304112425,-0.3464994526200058,0.1454951373397648,-0.34533391049353684,-0.3464040797842901,-0.3454781730690878,1.2083362183370516,0.0002448175258916717,-0.017882413091358615,-0.04130391006800946
13700.0,-0.13311516713738508,-0.0913921697335236,-0.3456972258183296,0.2516341454607126,-0.3447674639665014,-0.3459477872920269,-0.3448398156959702,1.188136508685474,0.00019240126805216703,-0.028227291059516393,-0.014389386596270093
13710.0,-0.14471568604088372,-0.08956086573759733,-0.34428667681553904,0.3975009639490026,-0.3437244820007957,-0.34404271660130215,-0.3438406768204728,1.1643144926373465,0.000194175552334331,-0.02559404802578022,0.0037550314694118837
13720.0,-0.15558615015369204,-0.08708065868025927,-0.3427688931836708,0.5512295541898177,-0.3425099558379824,-0.3425197548269845,-0.3426004451537696,1.1323112983438983,0.000257210051352714,-0.02148418305092261,0.005029651473001782
13730.0,-0.16555828992370003,-0.08360702337792345,-0.34130319403889486,0.6674510326825583,-0.34125870616496395,-0.3415727513382292,-0.3412417652958258,1.1014094567659116,0.00034857265487599735,-0.029023569592686118,-0.014254397902287537
13740.0,-0.17503335911986095,-0.0794077701691872,-0.3396684419241797,0.7254085580140863,-0.3399029835753653,-0.33983980486790755,-0.3398781177573486,1.0512841708599379,0.0004072691174161013,-0.07099161272854218,-0.04978472597633789
13750.0,-0.18374669666769536,-0.07538639402744463,-0.33806231800912634,0.7237129594959643,-0.3385923703299997,-0.3378326626580299,-0.33862185610088613,0.9140182224211374,0.0003778403334857306,-0.15604797738091616,-0.08004455161742774
13760.0,-0.19006234462154453,-0.07274034079849681,-0.33695594969197473,0.6697922835931229,-0.33758510880682624,-0.33681844134375627,-0.337571018314446,0.6537584769747113,0.0002525250773704687,-0.24602439656206804,-0.07342006848826582
13770.0,-0.19280942868789713,-0.07205074486275259,-0.33627404460437865,0.5733912858106641,-0.33689434284412434,-0.33662024861347695,-0.33678626365555825,0.3493786554127081,8.652289778533328e-05,-0.27317864345785203,-0.017293783415240748
13780.0,-0.19301246637021766,-0.07269469337952969,-0.3356398732274993,0.4502697533573461,-0.33636731948090853,-0.33580597774129683,-0.33630186607182805,0.13505700129302986,-4.0419050983936576e-05,-0.20436874499503188,0.06103934577013169
13790.0,-0.19275390386662397,-0.0736001164171066,-0.33522863553802035,0.3248610300321968,-0.3361010634058223,-0.3350681912808938,-0.3361483068634572,0.07049733463383955,-8.574229839590977e-05,-0.07690277583902716,0.11115523811234745
13800.0,-0.19340734504933896,-0.07417746366644037,-0.33554120209593546,0.2206370244826782,-0.3362595554041732,-0.3354592429640113,-0.3363255841453243,0.11937695303386815,-6.617858564926949e-05,0.03433827115615782,0.10103947725244326
13810.0,-0.19529541352084412,-0.0743685088456077,-0.33656173565577235,0.1524518526448797,-0.3367523430659295,-0.33663195816417824,-0.33674609319715676,0.2080805603407048,-2.6600873845798245e-05,0.07527193490001566,0.042729693945538855
13820.0,-0.19797288331957527,-0.074349408853268,-0.3377110738712732,0.1200990554797606,-0.3373028725281034,-0.3377884560516443,-0.3372294824093389,0.2595167058522786,-7.105145907866715e-07,0.04411959136346812,-0.01956659729907735
13830.0,-0.20050305092341963,-0.07432702697780659,-0.33843108059401195,0.1120490212904724,-0.3376578398880674,-0.33834024384751116,-0.3375749464299116,0.23223104689017982,1.5187784669060057e-06,-0.014267777071761748,-0.045291516764223154
13840.0,-0.20181144308142085,-0.07445107512733197,-0.3384817875224654,0.1157571842496048,-0.3377160246140447,-0.3384361608051641,-0.33765556650297973,0.16411510029751744,-1.3649126811267373e-05,-0.04479282330726575,-0.02777762529357871
13850.0,-0.2014099883518352,-0.07478197460992542,-0.33787341550597794,0.1239974698948906,-0.3374594043479603,-0.33807993242171963,-0.3374700685579983,0.13152447253022562,-3.251222559075322e-05,-0.02917225206325088,0.004399350871544767
13860.0,-0.1998526582773298,-0.07524574896494551,-0.3369710050635579,0.131315845426489,-0.33696453406537585,-0.33674172891213155,-0.33712355433754315,0.15172069747310632,-4.013853106658813e-05,0.0009632002729473531,0.016540799928895362
13870.0,-0.1980768974006184,-0.0756148779964363,-0.33635478518000306,0.1338980991449079,-0.3365277015711123,-0.3362497150976176,-0.33674433970035245,0.17175159147385766,-2.9886174355958546e-05,0.004429120025464559,0.0016539807615779493
13880.0,-0.19660052529586908,-0.07563546272382067,-0.3361916475599812,0.1327493612596829,-0.3361818631035519,-0.33648001892285684,-0.33638253917512184,0.15075685166613156,-1.1141711241594514e-05,-0.020782944568673536,-0.013913300984949606
13890.0,-0.1954706742174272,-0.07533451864654658,-0.336296969888788,0.132163004806993,-0.3357280820033127,-0.33612125806264154,-0.33594731634508973,0.10554341380035952,4.970471379756425e-06,-0.03358894836220056,0.0010427970548885592
13900.0,-0.19453112321413896,-0.07492744243013164,-0.33649852303520883,0.1390836945804093,-0.33506953832675035,-0.33610577152007803,-0.3352038064220312,0.09627916737207412,4.089231472060218e-05,0.01091135484022325,0.04818253633598017
13910.0,-0.19364848568564275,-0.07383009238660515,-0.3361690545143967,0.1619436542526348,-0.33391300810979485,-0.336247182370893,-0.33383823782510047,0.19967663693767815,0.0001561077537457378,0.11623195773030064,0.09319850212346648
13920.0,-0.1927767707161093,-0.0703094340166125,-0.33423428591679344,0.2073837257003858,-0.3317669522765075,-0.33436946826039293,-0.3316010399803894,0.44714979286120116,0.0003806696176730226,0.22976935848748478,0.0955628073626393
13930.0,-0.19184698552375753,-0.06335277960012559,-0.330272467953885,0.2798844872998643,-0.32853250448267035,-0.3299732861941179,-0.32847934575762244,0.7623366463476616,0.0006537078790852061,0.280995791677844,0.04798725845803216
13940.0,-0.1908204254092627,-0.054091475002009164,-0.3248995421726629,0.3766269624661685,-0.3246428596458733,-0.3251276394804836,-0.3247787695220279,1.01496900417449,0.0008756303894425054,0.24835483093723154,-0.015458345345794782
13950.0,-0.19013414112453264,-0.044008438292066986,-0.31932046429056826,0.4842381483306914,-0.320570096889642,-0.319460789837711,-0.32102473466990133,1.1585744284985364,0.0010240791911501912,0.17861920753222132,-0.055105063837956825
13960.0,-0.19081609269979533,-0.03292932397397608,-0.31507520539857536,0.5821370570491169,-0.31696075990943084,-0.31487630221973173,-0.3176958677492199,1.2615862447673587,0.001166117319786963,0.12390682925340946,-0.0648686049474271
13970.0,-0.19348273383117104,-0.019921786301243,-0.31328116399262584,0.6514602450135943,-0.314155869937546,-0.31351640768673494,-0.3148897166514864,1.3741155335375528,0.0013357771545088497,0.07833247832138959,-0.06471898165426648
13980.0,-0.19751783739375137,-0.005243384117320374,-0.31372896877254425,0.6844129908835214,-0.3116234376667612,-0.31268506920819017,-0.31208925875107074,1.4252538428575516,0.001436081961281896,0.012206941318837455,-0.05930392967268192
13990.0,-0.201832005673913,0.00867987035541272,-0.3142035899710799,0.6805388744337795,-0.3084916346186539,-0.31361471617972514,-0.30823869896390665,1.3447028049295955,0.0013026229413171885,-0.04620979158872075,-0.029642159931074347
14000.0,-0.2059101343958577,0.017975381759673528,-0.3104719058965841,0.6401845319221541,-0.30309450207843386,-0.31179060802952496,-0.30223633577419806,1.2474346074324718,0.0008820473311112095,-0.02866844992233105,0.02254539918326967
14010.0,-0.20986138412602057,0.02064798198461615,-0.29972584978785494,0.5685078801016293,-0.2941706058565561,-0.2995771144485757,-0.2936378480226091,1.314298490763805,0.0003316208547130474,0.055339583106552445,0.0492658666121006
14020.0,-0.21387624560013863,0.018809668625991944,-0.2840986847469127,0.4758687031811855,-0.2829149528475489,-0.2834006228504,-0.28304833202445917,1.4865049306134832,-9.862093491740318e-05,0.08996710086862361,0.006694194094385151
14030.0,-0.21749281925061778,0.01590599548418002,-0.2684886976482001,0.3749294745814067,-0.27136879368545186,-0.2683223903613798,-0.27184175278033956,1.507236839585477,-0.0002848207495979117,-0.00778657549954874,-0.07868594608058173
14040.0,-0.21945105426672548,0.013389000756988862,-0.2563974522388845,0.2791937749767199,-0.2611030172184247,-0.256078165778468,-0.2614376319551765,1.2765325414671589,-0.00029749799756860024,-0.17377750103359824,-0.12815701993556852
14050.0,-0.21895103471503946,0.011015858428055577,-0.24828452703404993,0.2030041932730892,-0.252935698130789,-0.24874987594120154,-0.252728357690707,0.9529610847849614,-0.00026937276858259794,-0.2775759819950221,-0.09788242829220843
14060.0,-0.21671431508749833,0.008453764696717297,-0.24236329778839116,0.1543425738761903,-0.24662852344155844,-0.24350550390072812,-0.24601737479305527,0.7013771207656422,-0.0002519718128753228,-0.2741899984363382,-0.02064462695866061
14070.0,-0.21419863694291255,0.006089697602328313,-0.23734894272786036,0.1302724944547275,-0.2418234304438977,-0.23776601569573094,-0.24131943916359988,0.5183642454355659,-0.00020672015926314073,-0.21650005410662088,0.04400009750809947
14080.0,-0.2124076616907985,0.0049438812718381655,-0.23419317778359372,0.1227048843752541,-0.23885054612622414,-0.23352384611347282,-0.2386056167613193,0.35248992191279394,-9.27934060931501e-05,-0.15298717669263281,0.07233498172777518
14090.0,-0.21158503157967606,0.00566407479777622,-0.23413200450204324,0.1243050757148746,-0.238117485352411,-0.23421820052929224,-0.23778209327941524,0.24634798439171313,6.33442868706298e-05,-0.08423512227848431,0.07663609003251091
14100.0,-0.2113637354345666,0.007722826069657387,-0.236367417222271,0.1311381303795122,-0.2391052795232681,-0.23706833704901126,-0.23858489461055857,0.248219272924716,0.00018110490414665616,-0.009889821797384131,0.06906770355476635
14110.0,-0.2110894470995055,0.00985927038502717,-0.2392009606206697,0.1432734866734702,-0.2410698915964411,-0.23964744109743608,-0.24062895923472002,0.3098366263594665,0.000194726751623737,0.04616073037410535,0.05012758641920938
14120.0,-0.21020522921295243,0.010933678127248516,-0.24224294691863082,0.1656348164666401,-0.24371809682171297,-0.24201115776561358,-0.2435578928250301,0.37324020646900397,0.00010517431723539784,0.06771102087533264,0.02385163758309124
14130.0,-0.2086319074880172,0.010532636061775272,-0.2461845569729506,0.2039990890154072,-0.247092335477786,-0.24580815288591784,-0.2470850657147508,0.43638158609255434,-2.6265323613169384e-05,0.06584632272334978,0.003737443061736727
14140.0,-0.2067077728298304,0.009140534118654859,-0.2510371587591381,0.2602784824038283,-0.2509783107814034,-0.2513021759657258,-0.2509100969656284,0.4996487085166386,-0.00012571392367449313,0.062229363573619335,0.00019974198687795113
14150.0,-0.20420158526500665,0.007584607023026907,-0.2557973997471489,0.3270516392154495,-0.2547601582252234,-0.2559208678024766,-0.2546738974572518,0.5611788097155984,-0.00015096439674877285,0.07180125158478425,0.009217544140705138
14160.0,-0.1998072460967564,0.006467333249004244,-0.25967139981647674,0.3915930255128052,-0.25805198015654734,-0.2594990213355352,-0.2580276008257029,0.6490055122344054,-0.00010437364877321717,0.09388663641916206,0.015682730904656807
14170.0,-0.19260377991796362,0.006079435467401248,-0.2625430251684108,0.4519419048231241,-0.2607075035974862,-0.26223555839511753,-0.2607301812554996,0.773758719874481,-2.654341429593087e-05,0.1087471296839865,0.008244339880637287
14180.0,-0.18340975777037932,0.006267649585446978,-0.26436751344823656,0.5056135874109796,-0.26267474174939365,-0.26437698584051095,-0.2626964738255626,0.8855682707042255,9.624460360412148e-06,0.09725082847087779,-0.008010174396338283
14190.0,-0.17387330115315036,0.005944484559872435,-0.2650067266759596,0.5461156835913622,-0.26390277998848394,-0.2653611741488032,-0.26400212333304346,0.9419742238139506,-7.624176084592549e-05,0.06988119421077951,-0.016587221697811575
14200.0,-0.16503878729374616,0.0031586606211759034,-0.2649431077478851,0.5680980958393788,-0.2645347169783465,-0.26468625175692695,-0.264842889835176,0.9774614034773743,-0.00030775128541773056,0.056686754368098204,-0.010446632653658746
14210.0,-0.15704358617877345,-0.003179067995411198,-0.2652894562905227,0.5688659885952061,-0.2650540015997018,-0.2647489708508071,-0.2654187481342379,1.045371252662069,-0.0006040190447013258,0.06348014744718451,-0.0029612689559968255
14220.0,-0.14950023867928203,-0.011961213308315347,-0.2663415273390778,0.5492469893811179,-0.26562566501818774,-0.2664560525417495,-0.265798702360677,1.1267013721522743,-0.0008303684385928647,0.060430088181973304,-0.011781756940115858
14230.0,-0.1421946726771385,-0.02120638220538814,-0.26705089373376323,0.5120731983103035,-0.2658469565857884,-0.2674151459996369,-0.2659014817761875,1.1553374181040232,-0.0009135108403958725,0.022681598785922207,-0.03527474751508404
14240.0,-0.13545833816085906,-0.02985752893186739,-0.26655514175929584,0.4618287220447275,-0.2654221064572144,-0.2666828678287549,-0.2656106843176441,1.108371769997512,-0.000890403915153027,-0.03683486348315479,-0.051963923995500046
14250.0,-0.12963731753841998,-0.037951266806105,-0.2653794334311677,0.4020742978609062,-0.2644475485986822,-0.2651333528887696,-0.26485529482508596,1.0210903787311205,-0.0008410195438051263,-0.08314830289018063,-0.04174839389360752
14260.0,-0.12450785996685954,-0.045864671243955775,-0.2646593458677046,0.3337180824678381,-0.26313066226299797,-0.2639164460411928,-0.26352616765254894,0.9330437808394845,-0.0007929336639690926,-0.08986461723136718,-0.0034704962838928797
14270.0,-0.11942892094306469,-0.053281475614172,-0.26427950896027486,0.2590271827368369,-0.26137394383794527,-0.26393473879988777,-0.2613514335762153,0.8719064803086288,-0.0007043279615674417,-0.048599153628239924,0.043146530418169564
14280.0,-0.1137675916197699,-0.05890872262737299,-0.2621850514292625,0.1864882287636519,-0.25847379535364484,-0.2627756483813355,-0.25798349079033667,0.8801540295761039,-0.0005371582434770212,0.02578231872087413,0.0659994795849926
14290.0,-0.10723209212432001,-0.061926979696725164,-0.2564448228361893,0.1278829578914358,-0.2538252534162862,-0.25654432178110265,-0.25334029583337603,0.9787864298599092,-0.00032677716234552433,0.08310879164211632,0.039312340516099414
14300.0,-0.10007556682940587,-0.06313913819901514,-0.24768709043375342,0.0885635650978751,-0.24803889349853958,-0.24769399354737393,-0.24791153554826634,1.0822298004149806,-0.00015519129980520337,0.059869405282950566,-0.029778562634761387
14310.0,-0.0930501882741005,-0.06381437502483402,-0.23881797543098088,0.0670351640777159,-0.242407752053886,-0.2389804221041578,-0.24269480722568382,1.0415593105312697,-6.455507317384873e-05,-0.05263203894326096,-0.09327183359521166
14320.0,-0.08709149951467915,-0.06430099288792329,-0.23308531897489942,0.0580569717437062,-0.23826175737409877,-0.2326537785826638,-0.23873839293211985,0.8238476538133754,-2.8470117114496144e-05,-0.17609186936020843,-0.09827130687154008
14330.0,-0.08261523472078618,-0.06438971688961595,-0.232004048885833,0.0565249044284512,-0.23644783916868733,-0.2319912794438495,-0.23660904603100952,0.5697328291695857,-4.424984362778368e-06,-0.216254458049157,-0.03987595341257258
14340.0,-0.07912394316523835,-0.06411409221806127,-0.2341899242717044,0.0600729922212017,-0.2365397436840849,-0.23488675907098566,-0.23617404451910368,0.42113314587868234,1.972079954135351e-05,-0.1615592254900269,0.03129443283628631
14350.0,-0.07592108095096485,-0.06372597984252809,-0.23688210263161952,0.0698993885767085,-0.23744057627012288,-0.23727092381661874,-0.23683214938265584,0.3721775107522002,3.511127420684417e-05,-0.0828957295195384,0.0615567923804368
14360.0,-0.07286070679802889,-0.06336821446073965,-0.23854265708316214,0.090068909802176,-0.23849692229683833,-0.23830183174826292,-0.2379677168868472,0.33923426618819336,3.872082018597981e-05,-0.042727315847736494,0.04635511950087422
14370.0,-0.07010761897092685,-0.06303423104968675,-0.23927757196894373,0.1256897179026814,-0.2396451629065155,-0.23933659194725385,-0.23927643372666205,0.29035221428686103,3.6941512770726187e-05,-0.03565944975160987,0.024094985169688842
14380.0,-0.06764014298776161,-0.06269369178122414,-0.2397828384996344,0.1799665193849308,-0.24096559915488364,-0.2398956819024891,-0.24080972137649714,0.25792431550883954,3.3701117608425495e-05,-0.017419998364095066,0.02700534114257819
14390.0,-0.06517838099579853,-0.06239366878925061,-0.2408881682956685,0.2511981664103807,-0.24276968295164117,-0.24084055316370767,-0.24281839796088273,0.28579670906211807,2.620457667316888e-05,0.03563021908252933,0.048278965872565964
14400.0,-0.062347985010562615,-0.062259087121695866,-0.2433194979063017,0.3251297730983491,-0.2453859046615655,-0.24355605072085434,-0.24553603205154043,0.3900991578148426,1.2090951548314362e-05,0.1020182574774631,0.054407831124229
14410.0,-0.05892186941760441,-0.06235089248858989,-0.2473798220558974,0.377106553012788,-0.24880794354685315,-0.2473145171370321,-0.24899517681239974,0.5375528989505965,-4.911285095202641e-06,0.13336209764157056,0.02145440017906562
14420.0,-0.055042126945441125,-0.06258643106260427,-0.25281010349634236,0.3958003030138052,-0.25285537079207493,-0.2525033563559944,-0.2529394617649037,0.6484271689867985,-2.016062499260085e-05,0.09296609443892287,-0.04054938729189368
14430.0,-0.051302858616724595,-0.06291210718099755,-0.2584881204679076,0.3896444116052303,-0.2570124662386983,-0.2587065937097242,-0.2568795186549868,0.6422767980174421,-3.631017091301087e-05,-0.01069583816335171,-0.09312180762544005
14440.0,-0.04857827245088937,-0.06345174563867655,-0.2628380243417128,0.3715124642133934,-0.2604738776062292,-0.26304049708251476,-0.26028771241048243,0.5052570051190222,-6.016433832465207e-05,-0.12198950110382145,-0.0984816941330434
14450.0,-0.04735930685938191,-0.06433966655651202,-0.26519218911139825,0.3489022532184674,-0.2628638632643934,-0.26485560556770454,-0.26282342101499595,0.3108981190412025,-8.999587202314051e-05,-0.17573631071736942,-0.04911351217168984
14460.0,-0.047215484683537784,-0.06549513049404868,-0.26607346691088657,0.3245615432787382,-0.2643614399725077,-0.2658100313265316,-0.2644381846316478,0.16017721368201077,-0.0001105390171997245,-0.14435862150184764,0.025771742032126115
14470.0,-0.04710589632557979,-0.06661588662856738,-0.26615662755018976,0.2998430729394266,-0.2652052975319041,-0.2662223083482015,-0.2653204641774666,0.10963398120498045,-0.00010430739723724652,-0.05323857091350502,0.08105343300206805
14480.0,-0.046000628073377015,-0.06733074087845212,-0.2658399846539775,0.2750269224984625,-0.2656104996909717,-0.2658896832447835,-0.2657691193160845,0.15770645844416759,-6.858352868778628e-05,0.041497174076549626,0.08592426125618433
14490.0,-0.043435459937917476,-0.06747399103648388,-0.26558522506142956,0.2495813393958854,-0.265886196116608,-0.2655156632116682,-0.26607997536208017,0.25877759616012164,-2.0419066240006077e-05,0.08715433340407937,0.04215943076836415
14500.0,-0.03984425796783658,-0.06723382057647766,-0.26586234904211503,0.2234638297627812,-0.2663020851293144,-0.2657651944228512,-0.2664607421413303,0.3359379714067576,1.698188329413103e-05,0.06278072257559149,-0.018649158110276957
14510.0,-0.036354309979007536,-0.0669021745497713,-0.26671626912695967,0.1978971138085732,-0.2669296838280438,-0.2667643605201899,-0.2669832424978106,0.32516295449616894,3.3071649058738514e-05,-0.006416868134077124,-0.056386099145262825
14520.0,-0.034242515856868855,-0.06659756049211085,-0.2677280957453938,0.175988328487449,-0.2676306489684408,-0.26784766077984346,-0.2676005597043046,0.23693498528396112,3.412940526064689e-05,-0.06513883898768558,-0.05067430460338425
14530.0,-0.034084726041436544,-0.0663013562139184,-0.2684920961205311,0.1597514237513948,-0.2682546205291582,-0.2684740011985499,-0.26822097258689015,0.14973981647169585,3.1513268415195975e-05,-0.07468659145304293,-0.015321855718718018
14540.0,-0.03525785601211991,-0.06599076910501,-0.26895808324204856,0.1481960394124219,-0.26878026613337097,-0.26900610645960193,-0.2687791713543567,0.11714633339907636,3.054607388937253e-05,-0.04601531208808053,0.016391663599846847
14550.0,-0.036622854711409546,-0.06567750110591582,-0.2693542304057617,0.1389935523524465,-0.26921528519946303,-0.26925108901500455,-0.2692524179270867,0.11403900059139746,3.020715720164443e-05,-0.018650709025638194,0.02315890805919587
14560.0,-0.03740247533955235,-0.0653882645935481,-0.2698902263398171,0.1302711906149316,-0.26962723975561476,-0.2696066126152714,-0.26963158258493436,0.0980356785670385,2.855249232542092e-05,-0.013443631589886842,0.011366539597067455
14570.0,-0.037403519653252545,-0.06513576041656327,-0.2703270382667432,0.1209070210489839,-0.27001364677840745,-0.27059532403811576,-0.26990763071225526,0.07064538960057899,2.5811267491128583e-05,-0.018980912405800146,0.001032157529880639
14580.0,-0.03690296984144279,-0.06490758650150934,-0.27019898002044934,0.1105218793434884,-0.2701819111719885,-0.2705703972885163,-0.2701082239916733,0.05224558314805024,2.3428547974273504e-05,-0.016865230752940122,0.0025435480626374582
14590.0,-0.03639067067500315,-0.064686776253363,-0.2698128828648036,0.1001961462741202,-0.2702321259092668,-0.26937247847464185,-0.27033046336564825,0.04916156853249197,2.1983426809112995e-05,-0.0030110507093892786,0.010163652165997723
14600.0,-0.03633087773804993,-0.06447275630290429,-0.27001865465671043,0.0902821965374733,-0.27059811829367714,-0.2697912096370416,-0.27069720425991783,0.06397958047780639,2.0790675142240954e-05,0.014126853275078736,0.01352248774326687
14610.0,-0.0369672737273984,-0.06427442628676944,-0.2708386671188733,0.0793115272799625,-0.27128079598283195,-0.27136349342348787,-0.27127329872620987,0.09502766971649693,1.93161540034762e-05,0.02451020790278869,0.01019480293765198
14620.0,-0.038125277528581594,-0.0640912585193103,-0.2717283106943017,0.0659678500682073,-0.27198527638002545,-0.2718439195281483,-0.27203584600814434,0.12449385704151938,1.8508795614652383e-05,0.02678209913775384,0.006754867605768995
14630.0,-0.03910189757085588,-0.06389844233102114,-0.27279252155923284,0.0521299859289598,-0.2727571684663192,-0.272312286420957,-0.27289389267833813,0.14539090715068126,2.0372256107657523e-05,0.03134600981256598,0.008935468500067743
14640.0,-0.03884861086315706,-0.06364970639871836,-0.2742531286870487,0.0438549746868243,-0.27366140001184713,-0.2741750192450937,-0.27369508157464834,0.18252275178923547,2.5848368779698504e-05,0.04635601518700005,0.012123922769692142
14650.0,-0.036778710800891096,-0.06331643259839717,-0.2754441340300039,0.0495059967354966,-0.27433583477136514,-0.2758098361082694,-0.2742432793950258,0.25087535646375053,3.2992464213296247e-05,0.05949707462471649,0.004953169265496041
14660.0,-0.03342596914546414,-0.06292370649515128,-0.2756021754764788,0.078718233291608,-0.27441883652644594,-0.27556954789551047,-0.2743763451533051,0.31405823343848555,3.7756772768577206e-05,0.04661983772232609,-0.015408941908345384
14670.0,-0.03003605449946441,-0.06253660702978063,-0.27491051887391865,0.1407146494805746,-0.2740048590536509,-0.27449820691769844,-0.274048174192819,0.31845355611862897,3.73355619063255e-05,0.003810955545389053,-0.03536069593026984
14680.0,-0.027757854460666996,-0.06221680299991988,-0.27388084674359137,0.2390986422668637,-0.2733313059518047,-0.27390505143147126,-0.2733339303067752,0.2610826512414634,3.284886224823873e-05,-0.04159641403699961,-0.03761141002945671
14690.0,-0.026987993149027653,-0.06197295196083901,-0.2725530612198736,0.3625017858320695,-0.2724156641596578,-0.27279515152303574,-0.2723839639617349,0.1921691574213886,2.7626218038956386e-05,-0.06033583196953726,-0.020435781385541522
14700.0,-0.027201929898192142,-0.061766043488199696,-0.2709827436110934,0.4808245684611491,-0.27136465235927076,-0.2708992993151791,-0.27138941584727033,0.14869256239427364,2.162636220747622e-05,-0.05155597321609563,0.0012505251210064312
14710.0,-0.02770885336642028,-0.06162876851330877,-0.2696556842029383,0.5645517381798092,-0.2704990733549315,-0.2696185248506281,-0.27055158245659355,0.1224341676770449,9.06177274072404e-06,-0.03478422358321662,0.013818308576778302
14720.0,-0.02831757139195812,-0.06172824637225381,-0.26900417076192007,0.6014332354743558,-0.2700060769239998,-0.26911215402335575,-0.2700252116735064,0.10003490610741514,-1.473841457705274e-05,-0.02090896001744534,0.018068147325524073
14730.0,-0.029055071417393726,-0.062186197523555684,-0.2691002689858356,0.5945731401866227,-0.2699083814341006,-0.2690858319714599,-0.2698627659513746,0.09154581981187188,-4.380545021873197e-05,-0.0031097623892811935,0.02259371668477987
14740.0,-0.029879417361755554,-0.0628939829050807,-0.2697438098716949,0.5548859192410404,-0.2701677856893115,-0.2696203658715224,-0.27000923875885874,0.11416858608018719,-6.347461401131127e-05,0.02737600960391518,0.02934319870329409
14750.0,-0.031158222538462028,-0.06359116235273492,-0.27043140344919026,0.4940292796612594,-0.2706597470277046,-0.2706196473571374,-0.27036802296125,0.18035246307948657,-6.517469043694776e-05,0.06583237867542949,0.03158650451376541
14760.0,-0.03385995518613171,-0.06407880543371558,-0.27065101853690365,0.4274427352774513,-0.27120307263848237,-0.2710369642334192,-0.2709096587798028,0.2897438704801474,-5.6372113272851326e-05,0.09702374324569694,0.026856429985941756
14770.0,-0.03842925375871227,-0.06439102416291559,-0.27067494542533843,0.3734713019854815,-0.27188367883860814,-0.27039817387743886,-0.2717441704395571,0.41741092000212493,-4.774157311724522e-05,0.11642303441250107,0.026861034475634128
14780.0,-0.044148820382396044,-0.06466351529521888,-0.2714112916825178,0.3393705128021503,-0.2731861513510804,-0.2711858453138983,-0.27309046511259244,0.5493728487646272,-2.621385225258202e-05,0.1474608237077364,0.04603543657967051
14790.0,-0.05081735909301293,-0.06449569733035915,-0.27318945047169785,0.3227362316657535,-0.2753246998397416,-0.27391760679481814,-0.27517616880418383,0.7364676189517556,4.663880827871488e-05,0.21984762770938976,0.07550187806694329
14800.0,-0.06005198102303426,-0.06275898204298637,-0.2759063204413633,0.3183642449601106,-0.27816637421126106,-0.27595336982469953,-0.2781541539101554,1.046942566336788,0.0001901706387308581,0.3154650121272478,0.07615208490453465
14810.0,-0.07332332609737924,-0.058812437976770555,-0.2799867021253152,0.31975234072376,-0.28195787205754586,-0.2796941161888495,-0.2820460703898359,1.4389769899398641,0.0003666755890824237,0.3526952324761805,0.013251610780693743
14820.0,-0.08961069632191786,-0.05337784472825194,-0.28565270240932705,0.3148547564430335,-0.286685514800966,-0.28581527146016944,-0.2866850251754975,1.7369259529086973,0.0005161041279376658,0.2562259240693979,-0.09634966165061382
14830.0,-0.10579336406711015,-0.047302980160441765,-0.2920951925675958,0.2897505321368632,-0.29181697689777014,-0.29206300234900884,-0.291708231105066,1.7803262431193037,0.0006242830922664653,0.047254595271580886,-0.1824182173692959
14840.0,-0.11849882025553432,-0.040332903448705576,-0.298093563650359,0.2417811458594099,-0.2968354813816509,-0.29825331428716784,-0.2966646241546274,1.5815620026857657,0.0007233099421977711,-0.15680012339863145,-0.17927173519172046
14850.0,-0.12635776833095477,-0.031972270231504854,-0.30287185150987345,0.1830037895161606,-0.3012758593110826,-0.3028056131797392,-0.30118774459825715,1.3083118834111773,0.0008283262483341558,-0.24276498992506423,-0.08653559986392229
14860.0,-0.13098992519555147,-0.022593490511640456,-0.30645020250042126,0.1301661216697369,-0.30505743453293965,-0.30621936423912915,-0.3051112718837515,1.1207566564503348,0.0009145306518098756,-0.19280817633541816,0.031016724329445123
14870.0,-0.13482591308238367,-0.0129386338337477,-0.3092850135764869,0.100072431221136,-0.308306371636039,-0.3093468920901476,-0.30846095996004014,1.060662129547591,0.0009628247150748956,-0.07726940911593075,0.09998798797857397
14880.0,-0.13886542963716908,-0.0032322573286868972,-0.31180860183669,0.1039241357126804,-0.3111127532269589,-0.3116003256358182,-0.31135686821761627,1.0849056712232126,0.0009915706367322082,0.017613182981332492,0.09083616915904669
14890.0,-0.14309238712417846,0.006765306286384988,-0.3142905491538297,0.1471477913947581,-0.3136617524014629,-0.3143415195107476,-0.3139026017055932,1.1327991909146449,0.001022178406931905,0.04098926762887093,0.025269138991698907
