time,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,env,Z_RIGHT_WRISTlowpass10,Z_RIGHT_WRISTlowpass30,Z_RIGHT_WRISTguassianfilt,speed,vertical_velocity,acceleration,jerk,labelid,label
42220.0,-0.1948287371099804,0.0229946801229325,-0.3859127120939819,0.5210294969456823,-0.3796450064802578,-0.3846774589997555,-0.3800480140818543,0.3556542949619862,0.0001326236278322,-0.3139359705372558,0.0548425473102676,,
42230.0,-0.1937872293888702,0.0235131508011166,-0.3869844358319306,0.5453042327211479,-0.3802515425858118,-0.3865398656294141,-0.3802612545520146,0.2262797607174825,4.6122296040382926e-05,-0.0986588013661915,0.1946148869273852,,
42240.0,-0.1928501128643009,0.0237173877980203,-0.3842100706427758,0.5628163851616048,-0.3781028065644074,-0.3845680967369013,-0.3776521880429287,0.4008843095556775,-2.1431091940596133e-06,0.1581165961671885,0.2149042777441686,,
42250.0,-0.1920871992716901,0.0233152869943896,-0.3764232395922602,0.5810897338987437,-0.3732466804746552,-0.376403654067362,-0.3727783516890262,0.7603598634624066,-4.668606268511135e-05,0.279335245709874,0.0955784839166259,,
42260.0,-0.1914527455213711,0.0223883648922432,-0.3651081701566395,0.6015749811956717,-0.3670459698758834,-0.3656204919498892,-0.3669491738194865,1.0003881259772889,-8.216553884982339e-05,0.1788191218947417,-0.0714954118770547,,
42270.0,-0.1908747007076727,0.0214475185358142,-0.3543762128415972,0.6198324370571207,-0.3615165799967873,-0.3548678110896132,-0.3620281977938384,0.9147127394304972,-8.103516764045542e-05,-0.0324257481037445,-0.1488811397591473,,
42280.0,-0.1904032907681916,0.0210635787352984,-0.3493121541207774,0.6258332481969362,-0.3588878385014918,-0.348394381030072,-0.3597579610554252,0.6620145091224995,-3.5259453753860944e-05,-0.1383561007802211,-0.0832451929796434,,
42290.0,-0.190150812172858,0.0214644058987701,-0.352569868816333,0.6072695438512731,-0.3606055196447537,-0.3528295596443599,-0.3609678153508771,0.5916611856797135,3.060072750360545e-05,-0.0535307966052541,0.0372539027048342,,
42300.0,-0.1900942838594254,0.0223845914428121,-0.3618570791640239,0.5568387005106799,-0.3656869301884221,-0.3627840535700698,-0.365227457846593,0.7723087814037725,8.248982337865328e-05,0.0826038004500697,0.0781227431609867,,
42310.0,-0.1898648969228315,0.0234335344122447,-0.3723333623179664,0.4803090515478772,-0.3721449715275833,-0.3726294755530505,-0.3712207570429987,0.9252260028013012,0.0001055207472476,0.0876576578873914,0.0061039517868192,,
42320.0,-0.1888000171861967,0.0244673789282749,-0.3805753108664955,0.395314366703908,-0.3784784988501463,-0.3806044269319719,-0.3775481947887839,0.8460719747011757,0.0001083499909349,-0.0444028178790189,-0.0831669882407441,,
42330.0,-0.1865562632755184,0.0255151282915873,-0.3857477260280229,0.318754919742425,-0.3839777916507633,-0.385537957669625,-0.3833922307081549,0.626279617809852,0.0001059791907023,-0.1610260927758073,-0.0820307605387715,,
42340.0,-0.1835207648718193,0.0265927123726973,-0.3888534753415614,0.2600490072574256,-0.3888191764906047,-0.3890592291230203,-0.3887128365135562,0.4661807513976834,0.0001061665848739,-0.1390641593889062,0.014067889871067,,
42350.0,-0.1802217184991759,0.0276963607756673,-0.3918550702717375,0.2212783796448225,-0.393589103357586,-0.3918290033333776,-0.3939980539359311,0.477839777392944,0.0001106444170295,0.0044100107113391,0.1140583889747798,,
42360.0,-0.1766952271705241,0.0288629597746611,-0.3968549401727195,0.1979948290479752,-0.399083906192573,-0.3965032127723107,-0.3997819340834495,0.6521132554915885,0.0001198733813188,0.1553322628634712,0.1272658889858215,,
42370.0,-0.1727462004701786,0.0301473941401739,-0.4047287772038642,0.1819952177832208,-0.4055949885154118,-0.4048050122593111,-0.406186245609011,0.8829628930000919,0.0001309932814106,0.2012870141209686,0.0395145937415555,,
42380.0,-0.1684327180624356,0.0315273269310814,-0.4143220083235338,0.1664494726810159,-0.4124238259918621,-0.4140977131120121,-0.412722917784324,1.0115385210581698,0.0001341362038284,0.1036409499227404,-0.0851423547329693,,
42390.0,-0.164123351299457,0.0327992056756219,-0.4231320940966414,0.149178538766336,-0.4184933133628909,-0.4228349994760489,-0.4184677123219904,0.9258761376698268,0.0001182900211542,-0.0780218783712882,-0.1578839055442454,,
42400.0,-0.1603113156861014,0.033635522380829,-0.4284865251867447,0.1307777770568402,-0.4226519935754972,-0.4290769740337846,-0.4224994937970308,0.6657761522973651,8.47572413372418e-05,-0.2230444002491415,-0.1282110930079844,,
42410.0,-0.1573068816061325,0.0339377265362927,-0.4293197195092046,0.1124997036086735,-0.4241216370680599,-0.429138446721131,-0.4243226779886266,0.4045000940601347,4.729300890743731e-05,-0.2358892239049866,-0.0155146837873098,,
42420.0,-0.1549269263580484,0.0339415622467419,-0.4272633502397195,0.0957445915827316,-0.4234001350398206,-0.4260153369869526,-0.4239812650628116,0.29715436148538,7.69649797949868e-06,-0.1116374279457124,0.1097405240858523,,
42430.0,-0.1523471518701412,0.0335512565296511,-0.4244067426272294,0.0822776844443337,-0.4213792864232929,-0.4240517092924729,-0.4218334629431052,0.3812338996120574,-6.145373343476916e-05,0.0758373802517879,0.1756568445902227,,
42440.0,-0.1483069745267415,0.031924883468975,-0.4207176415702859,0.0741955837916184,-0.4181437341089256,-0.4212439251651654,-0.4182799270870336,0.6147262967001382,-0.0001872869057408,0.2310759628451886,0.1480604926619258,,
42450.0,-0.1420511587081123,0.0284085380950843,-0.4152508445681088,0.0727593842360927,-0.4136265365061082,-0.4151690924710398,-0.4137197699493764,0.9082914101809356,-0.0003463508195428,0.2773262920526658,0.0393705182165066,,
42460.0,-0.1341879245002961,0.0235146068418602,-0.4083178464953571,0.078048893912753,-0.4084192351171765,-0.4084089259079751,-0.4086636388456816,1.1150474435113589,-0.0004639947458803,0.1782895547349406,-0.1006583046811078,,
42470.0,-0.1264535680086961,0.0185496770132478,-0.401430434475931,0.0904915069945124,-0.403214752073999,-0.4016855272043037,-0.4037318568729762,1.092648665785257,-0.0004749819157702,-0.034965262665092,-0.2010650718084933,,
42480.0,-0.1208205205196301,0.0147231902770686,-0.396410935832134,0.109811897427156,-0.3986762967560009,-0.3959665469022384,-0.3994233584853824,0.8193405835129499,-0.0003802125314324,-0.2558606493818501,-0.1983719562443347,,
42490.0,-0.1181716691084299,0.0124645591384184,-0.3942285334087801,0.1318747570403924,-0.3951854649655861,-0.3944060943270243,-0.3957892547967935,0.434755017765844,-0.0002439935849863,-0.3497189563471226,-0.0758716914351205,,
42500.0,-0.1175511624438894,0.0112348636802235,-0.3940165790669419,0.1460641062023399,-0.3920215831733213,-0.3935816960932664,-0.3922563144102255,0.1636057376635588,-0.000140629137511,-0.2373677523527204,0.1123156719208681,,
42510.0,-0.1172212807592052,0.0102162378067975,-0.3933019285517211,0.1384680921195475,-0.3881272549308311,-0.3926471388151208,-0.3877891154115734,0.1914253236072223,-0.0001028603229302,0.0439758164932742,0.2595978260862353,,
42520.0,-0.1160138081971062,0.0090040909543489,-0.3886925709240148,0.1112643253627769,-0.3822267399417802,-0.3894190712509828,-0.3814032320832953,0.5561555701843868,-0.0001149961816164,0.3445191606958165,0.2667671281974792,,
42530.0,-0.1136683249051163,0.007562890640731,-0.3779799196775522,0.0789734390228761,-0.3733859256967729,-0.3780181243475328,-0.3727992091511412,1.0898745086557131,-0.0001423634650679,0.4781127923772326,0.1101712920816739,,
42540.0,-0.1106164832654196,0.0059891038935774,-0.3626775859419154,0.0524522092297902,-0.3625797452380683,-0.3626396264455881,-0.3627056849271419,1.482237086897724,-0.0001567777998613,0.3412073614601317,-0.1291749524261571,,
42550.0,-0.1074807046994916,0.0045063694175334,-0.3473286235805768,0.0382012601368059,-0.3517337559722782,-0.3474681468711419,-0.3526046618621818,1.482045516431493,-0.0001420486146322,-0.0014036444597737,-0.3061649310746584,,
42560.0,-0.1046718547970056,0.0034770613653743,-0.3366138345595982,0.0417408153885261,-0.3426985990194378,-0.3359414201254259,-0.3439243439859161,1.0902704637749356,-9.564774954578824e-05,-0.3438093916810596,-0.3043299176909576,,
42570.0,-0.1023219901150634,0.0031327809903318,-0.3324189759718195,0.0689959156311691,-0.33639382143789,-0.332667761786106,-0.3371894736741032,0.5634228457824965,-3.4664638062940176e-05,-0.473803740662122,-0.1164381465082464,,
42580.0,-0.1002889373486705,0.0032891221176839,-0.3324983861952605,0.1253534596699037,-0.3316790651083954,-0.3324300137036167,-0.3316786775604045,0.2246842105325772,7.155863065218969e-06,-0.310700098041367,0.1475379343357429,,
42590.0,-0.0981271162191516,0.0034030773077916,-0.3321002824667498,0.2119004406018921,-0.3266326083979637,-0.3317822488553829,-0.3258222407099531,0.2735541309009521,-5.964648897030114e-07,0.0522043581181225,0.3291289803798412,,
42600.0,-0.0952083518216797,0.0028473479412456,-0.3265321119647515,0.3165454237682809,-0.3193744214053212,-0.3271939195081009,-0.3181150852621023,0.7092165291357616,-6.103533617791712e-05,0.4066251016832716,0.3179714686670999,,
42610.0,-0.091229478288784,0.0013345893025515,-0.3137747103611161,0.4129370174136729,-0.3089351484775205,-0.3134400101237593,-0.3080249063699842,1.3166761819948247,-0.0001437258515833,0.542997674836565,0.1191614741585901,,
42620.0,-0.0865448482436881,-0.0008324729806866,-0.2960151935042989,0.483961534424179,-0.2965605564655164,-0.2962481922935787,-0.2963745573299043,1.7454838712862737,-0.0002050386603354,0.3754803238300846,-0.1460767642491528,,
42630.0,-0.0816772527722837,-0.0030774411832387,-0.2783014467731018,0.5230644488115176,-0.2843580776120106,-0.2786143208801436,-0.2849644050915333,1.737760178250957,-0.0002190571489837,0.0115128891117802,-0.3151953178088374,,
42640.0,-0.0767482318796689,-0.004978848451151,-0.2660059813042148,0.5306883419620113,-0.2746388441914701,-0.2650823061231343,-0.275638276036892,1.3435151163272083,-0.0001918504140463,-0.315698584121825,-0.2953812081827219,,
42650.0,-0.0715850841392961,-0.0064248403728947,-0.2616114477737126,0.507899836666236,-0.2688405844376128,-0.2621555635132883,-0.2693344764044309,0.8701413107142973,-0.0001502184785564,-0.4279203156801607,-0.1260778403693613,,
42660.0,-0.0661596616287863,-0.0075807788856143,-0.2628930082727186,0.4515522325377655,-0.2659610441460509,-0.2634909313759021,-0.2656898492670506,0.5729180035029113,-0.0001199422592798,-0.327141409487772,0.065105871288203,,
42670.0,-0.0609984574374495,-0.008693644965097,-0.2653490952369138,0.3640411599724821,-0.264227058525097,-0.2651972859542376,-0.2634025471089447,0.4655393649454385,-0.0001119788220938,-0.141417007912966,0.1690621452853992,,
42680.0,-0.0571448786592923,-0.0099202718078331,-0.2652366831397989,0.2638054256437576,-0.2620982921825717,-0.2657677944583259,-0.2610500441564323,0.4692234591769848,-0.000122538919225,0.013790868246693,0.1601040387303499,,
42690.0,-0.0552019138528858,-0.0113114247394571,-0.2610208822764716,0.1764128915590936,-0.2585374720330198,-0.2609469436980847,-0.2578293607230998,0.5553512642289861,-0.000140121322984,0.0886421641650896,0.077755617440121,,
42700.0,-0.0545898961377323,-0.0128233793591115,-0.2539940040874022,0.1140217066164081,-0.2539758145760593,-0.2536720181935059,-0.2538341900769932,0.6557751740079254,-0.0001505164745235,0.0687088408245373,-0.0210574267127788,,
42710.0,-0.0542141979964919,-0.0142794266976758,-0.2469758379274934,0.075282716593659,-0.2495124022118183,-0.2472079602869742,-0.2498012487245233,0.6394549853432201,-0.0001400754202222,-0.0278576919549702,-0.0866027093375396,,
42720.0,-0.0533966591171864,-0.0153812523018573,-0.2424258539924826,0.0540043385987207,-0.2460523073493324,-0.2422636456045692,-0.2465516281475096,0.4753632340385496,-0.0001032828659303,-0.1316752661077858,-0.0875171040943834,,
42730.0,-0.0520271099446003,-0.0159263243215975,-0.2414389298566477,0.0444429554025049,-0.2441599313376752,-0.2412858149736051,-0.2444702020122728,0.2862744167243763,-5.257315314191923e-05,-0.1628628204018891,-0.0277715321140608,,
42740.0,-0.0503391498777173,-0.0160504321157011,-0.2430416738372594,0.0439832207196898,-0.2434734543400531,-0.2430189091256822,-0.2433034774832471,0.1907324958871491,-1.8677294655896068e-05,-0.1015848781912034,0.0499642669995996,,
42750.0,-0.0486221542902471,-0.0162572469492036,-0.2445611567352769,0.0527797278414911,-0.2429907272557972,-0.2449468282845262,-0.2423761229811389,0.2019967218001356,-3.4074343851067546e-05,0.0039939711764372,0.0925933672028539,,
42760.0,-0.0470201441989408,-0.0172313793076599,-0.243594940535569,0.0733346135823728,-0.241738347434745,-0.2441132515716085,-0.2410764244195786,0.2916989286650172,-0.0001071927408739,0.0865347139893691,0.0743418540515098,,
42770.0,-0.0455146260587137,-0.0193464101319037,-0.2400707103840638,0.1091626088934442,-0.2395774036488937,-0.2394626829630747,-0.2392686523413797,0.4125145292815834,-0.0002077660744041,0.0996958641287766,0.0122073737999754,,
42780.0,-0.0440332474427285,-0.0222778404721744,-0.2358912782482061,0.1610854514081729,-0.2374136688624507,-0.2358341260751719,-0.2373545979775857,0.4704512305554196,-0.0002802597845203,0.040590930710514,-0.0476174421173609,,
42790.0,-0.0426810330264869,-0.0252122057901841,-0.2328171852146963,0.2222382173058707,-0.2359268794651339,-0.2334403782971308,-0.2360049831611669,0.4097074796513749,-0.0002791072427776,-0.0394123923489459,-0.0623198103629967,,
42800.0,-0.041821638260362,-0.0273001796643211,-0.2319754698074686,0.2714240884316425,-0.2355830920950646,-0.231602267296068,-0.2357960096333601,0.3048510604061769,-0.0002001117861004,-0.0692278469030085,-0.025778787743062,,
42810.0,-0.0417053628335569,-0.0281381953992953,-0.2339323297094135,0.2753908237074544,-0.2368846042830588,-0.233966542561848,-0.236950205191178,0.2771802011266209,-8.717436993649974e-05,-0.0278691098421453,0.0258476583386191,,
42820.0,-0.0421250599413528,-0.0280908998597381,-0.2378823012571328,0.2260323237518622,-0.2394428048598595,-0.2385026752999239,-0.2392722916916815,0.3425599048404417,-1.0323892364362492e-05,0.0356482401723837,0.048277214961025,,
42830.0,-0.0426013889260081,-0.0281328222045005,-0.2423508730515853,0.1549801732210607,-0.2424915009757088,-0.2422021281617596,-0.2422817834619275,0.4183822372161004,-2.503749604258809e-05,0.0635446544034793,0.030104114213313,,
42840.0,-0.0427224132734423,-0.0293804531502557,-0.2464849971480227,0.0913699892873566,-0.245654868039748,-0.2462955001705574,-0.2454388521714776,0.4530629767389421,-0.0001343747662919,0.0480103716396109,-0.0040856862619229,,
42850.0,-0.0423260437614929,-0.0323430300000587,-0.2497897476815101,0.0509218775612928,-0.2485399559846423,-0.2499548658508063,-0.2483297878293341,0.4619711197198344,-0.0002820684022927,0.0176595706098175,-0.0260481347903161,,
42860.0,-0.0415684112256388,-0.0364702833821569,-0.2519545737941683,0.0428688119566882,-0.2508510995792866,-0.2519259362629387,-0.2507577272721629,0.4601679946743764,-0.0003903919003498,-0.0074035115727774,-0.0286810166907585,,
42870.0,-0.0408654579943586,-0.0407311505587413,-0.2532918225359841,0.0758673814547033,-0.2526961565416347,-0.2531544294252887,-0.2527411853483736,0.4378459145385664,-0.0004164085859351,-0.0259018450472189,-0.0207820686671132,,
42880.0,-0.0407238629676621,-0.0444120526345657,-0.2544799406154832,0.1596880677743479,-0.2543264790101803,-0.2543536265580807,-0.2544321696575194,0.3948354130702363,-0.0003761871513529,-0.0380546482025785,-0.0108919892761354,12,Gesture
42890.0,-0.041397173167759,-0.0473979701615976,-0.2558941013229251,0.2989598730814665,-0.2559311170390521,-0.2557837145435771,-0.2560035222427544,0.3510361045723233,-0.0003167407254398,-0.0406844036594194,-0.0023759044647343,12,Gesture
42900.0,-0.0426394562706428,-0.0499985590256349,-0.2573812228010068,0.4803449363277738,-0.2575725917568878,-0.2578016089478131,-0.2575829679398871,0.3186648259156796,-0.0002665254874419,-0.0358508439907416,0.0030583553563843,12,Gesture
42910.0,-0.043908657947757,-0.0523066736384044,-0.2588306162928281,0.6550050174444856,-0.2591615186252356,-0.2588221714739961,-0.2592489418117842,0.2910316663911347,-0.0002146291764196,-0.0306333148763632,0.0046471519320054,12,Gesture
42920.0,-0.0447158769831269,-0.0538447529294647,-0.2606735865162415,0.7589945610345444,-0.260897363139167,-0.2600813990206941,-0.2610303608179303,0.2616531344435706,-0.0001390049650269,-0.028146082844311,0.0041366023449597,12,Gesture
42930.0,-0.0448809591637372,-0.0542270119630269,-0.2629915753934192,0.7760362612379933,-0.262904065376962,-0.2633932408675645,-0.2628872164019205,0.2337020510183321,-4.656969635598101e-05,-0.0255265799210086,0.003930597295114,12,Gesture
42940.0,-0.0446184825485007,-0.0537865387088402,-0.2650794662697094,0.7268324422658476,-0.2647501135845619,-0.2654435410534574,-0.2647239246610172,0.2115719432007556,2.8428866513428948e-05,-0.0207469544391516,0.0036573263458273,12,Gesture
42950.0,-0.0443113005360535,-0.0531391709918067,-0.266762265089203,0.6365963710165821,-0.2663356341414105,-0.2662940084530894,-0.2664404895102583,0.1961252923170938,6.266862069342539e-05,-0.0173747756393677,0.0009886576631404,12,Gesture
42960.0,-0.0442393422850501,-0.0525630826852275,-0.268527427597452,0.531866760656613,-0.2678815697993473,-0.2682074565330009,-0.2679537396475944,0.1803905637069714,6.449918801307828e-05,-0.0207806772151887,-0.0037074928277499,12,Gesture
42970.0,-0.0444781654781364,-0.0520369056877936,-0.2701449315130929,0.4315931480497367,-0.2692536438570332,-0.270479767729077,-0.2691885292255406,0.1513424039195024,5.6655614027369246e-05,-0.0295618029165181,-0.0057118666141539,12,Gesture
42980.0,-0.044913573169485,-0.0515054628781046,-0.2708614253773102,0.3422923135125633,-0.2701340952367954,-0.2711860017933153,-0.2701102828932445,0.1107911164085529,5.264811427480415e-05,-0.0335062092117216,-0.0010570935588072,12,Gesture
42990.0,-0.0453733291950311,-0.0509613164966981,-0.270861370091693,0.2688772055298087,-0.2705991460931304,-0.2704344004426942,-0.2707740801929452,0.0813788620072832,5.3062466394076166e-05,-0.0245804564497769,0.0073219589231646,12,Gesture
43000.0,-0.0457545525319255,-0.0504153839390185,-0.2711032203949251,0.2194578368357712,-0.2710742909130927,-0.2708974178125889,-0.2712890158726975,0.0775721306015599,5.444258527293231e-05,-0.008600480360896,0.0113922896472244,12,Gesture
43010.0,-0.0460465760937579,-0.0498707444026277,-0.2718655272793014,0.1981948956732196,-0.2715940314879605,-0.2720586897846801,-0.2717101885051792,0.0856921671558036,5.503085608017787e-05,0.0003411622849187,0.0072996624074634,12,Gesture
43020.0,-0.0462920179807016,-0.0493259914339104,-0.2726140692678739,0.1985487393221361,-0.2719296854441287,-0.2725866138352818,-0.2719834995773099,0.0835638821620998,5.436560830497377e-05,-0.0024284093908261,0.0007047407776692,12,Gesture
43030.0,-0.0465037015242242,-0.0487963770633567,-0.2728774466467475,0.2082980529484824,-0.2719682422476785,-0.2728801433336088,-0.2719945970591844,0.0708584081531713,5.1978298035983055e-05,-0.0060894200580936,0.0005326136055543,12,Gesture
43040.0,-0.0466210883254268,-0.0483159630678037,-0.2725465308742009,0.2132059030859457,-0.2716142273564869,-0.2724923360890347,-0.2716494414244821,0.0682601241675342,4.80791491201926e-05,0.0020235922068049,0.0082860113340303,12,Gesture
43050.0,-0.0465906802465905,-0.0478961808073724,-0.2717387726970798,0.2004254232354357,-0.2708784831915445,-0.2715149261632312,-0.2709151573195777,0.0905011643394351,4.390686177981356e-05,0.0211654424318942,0.0157844576684008,12,Gesture
43060.0,-0.0464512513462502,-0.0475105813160575,-0.2705135261240129,0.1687907383749886,-0.269839581558007,-0.270585424901714,-0.2698220906135627,0.1319939945051395,3.9384125247250255e-05,0.0378010272484508,0.0135248967058742,12,Gesture
43070.0,-0.0463060118747667,-0.0471716462209425,-0.2687955572808236,0.1299845829644921,-0.2684880190171104,-0.2689475097684597,-0.2684624517523775,0.1736035374329502,3.125712844495724e-05,0.0382495727312588,-0.0001188681874033,12,Gesture
43080.0,-0.0462508793384742,-0.04697882827276,-0.2667873671654404,0.0960230920088665,-0.2669593747228306,-0.2665943296527169,-0.2669877312459013,0.1942068696944451,1.6459015363344348e-05,0.0190821535533581,-0.0176648847500204,12,Gesture
43090.0,-0.0463194114201819,-0.0470081935208336,-0.2649597183915144,0.0712404520021642,-0.2655618950550704,-0.26498020727744,-0.2655806692179774,0.1819942888197444,-2.187885699006791e-06,-0.0115793597607877,-0.028544553044155,12,Gesture
43100.0,-0.0464687121923058,-0.0471987952854393,-0.2635648999525546,0.0553283202961915,-0.2644137933394724,-0.2638193170556526,-0.2644042298270768,0.1407159865272148,-1.6094112377727585e-05,-0.0394981356191151,-0.0260752555793707,12,Gesture
43110.0,-0.0466370935525834,-0.0474013644255092,-0.2627149431589231,0.0477642194285823,-0.2635580081618448,-0.2624495032912797,-0.2635585141145106,0.0864027691621595,-1.798105318605926e-05,-0.0516034686209955,-0.0109944239840903,12,Gesture
43120.0,-0.046799315837506,-0.04748422061147,-0.2624239523439796,0.0510417717859222,-0.2631479411619557,-0.2624730053205436,-0.2630704646715878,0.040747061140321,-8.150883435484141e-06,-0.0420950421476163,0.0090029529029352,12,Gesture
43130.0,-0.0469560730853305,-0.0474030167970007,-0.2623363461953722,0.0695064064766907,-0.2630291469988319,-0.262987976576241,-0.2629179937737411,0.022916824438377,6.168562459463955e-06,-0.0162674091603169,0.0230557682411663,12,Gesture
43140.0,-0.0471105695245878,-0.0472151005493822,-0.262418231660378,0.1080215945243471,-0.2630206040620286,-0.2618733712659475,-0.2630595755948032,0.0375730795025081,1.68715691651093e-05,0.0105250486000741,0.0234241052377554,12,Gesture
43150.0,-0.0472760168420649,-0.0470078133422773,-0.2631219139954808,0.1693429094061246,-0.2634373330754025,-0.2628470826664142,-0.2634299261015879,0.0666844485646936,2.052736468337669e-05,0.0221388347981947,0.0111417669824299,12,Gesture
43160.0,-0.0474843956427924,-0.0468260405347933,-0.2641044437053058,0.248258270233814,-0.2640752569080147,-0.2648522957978284,-0.2639252974060068,0.0820286536596431,1.9037750284668077e-05,0.0145858076060383,-0.0042813538583355,12,Gesture
43170.0,-0.0477596174137987,-0.0466716335237468,-0.2646562874717546,0.3249667475835086,-0.2644808849402218,-0.264442708818439,-0.2644368842367178,0.0746955887488634,1.6164353798880817e-05,-0.0011685724375496,-0.0125570262632855,12,Gesture
43180.0,-0.0480854519052688,-0.0465306894262567,-0.2649934714226214,0.3723675303558864,-0.2648704779009205,-0.2646442928162699,-0.264901294527574,0.0599844655312616,1.4163777831461084e-05,-0.011682958833765,-0.0108673789284518,12,Gesture
43190.0,-0.048405955313413,-0.046395572535594,-0.2654543066375091,0.3764143702666377,-0.2653220734208875,-0.2656495568196296,-0.2653012383558877,0.0493551182705674,1.3191698322466213e-05,-0.0135853658622219,-0.0042166874656304,12,Gesture
43200.0,-0.0486490491118937,-0.046270863970378,-0.2658015083758582,0.3368638267879936,-0.2656576996335391,-0.2659613217295243,-0.2656365994816753,0.0396326669174266,1.2570410981360116e-05,-0.0114498276184073,0.0013139796210502,12,Gesture
43210.0,-0.0487742918203893,-0.046158982847265,-0.265958370522094,0.2662820600398238,-0.2658791053650434,-0.2657503623346877,-0.2659166720981226,0.0295169345508566,1.1641062059864864e-05,-0.0085203921087236,0.0037126337307615,12,Gesture
43220.0,-0.0488149191342632,-0.0460566406448459,-0.2661631154560536,0.1882733731422909,-0.2661285588708896,-0.2661268345070238,-0.2661598852970089,0.02406767768457,9.590269387396136e-06,-0.0046915442948039,0.0040766101802997,12,Gesture
43230.0,-0.0488716283216711,-0.0459815527323829,-0.2664315300718858,0.1236588293707289,-0.2663749497094286,-0.2665728730593979,-0.2663814899958737,0.0248953940386145,5.971630903037878e-06,-0.0003049140043591,0.0036761985957853,12,Gesture
43240.0,-0.0490633006067788,-0.0459726280876636,-0.2666252442391595,0.0796113472767882,-0.266556086727462,-0.2665130103804836,-0.2665880047019716,0.0295412729389399,2.224773661574604e-06,0.0033560807594185,0.0035470384202835,12,Gesture
43250.0,-0.0494342870115131,-0.0460247657057402,-0.2667396038176975,0.0552980992446399,-0.2667312423862097,-0.2669254275070274,-0.2667836981772142,0.0368519548846513,1.0184296383187455e-08,0.0071068996915322,0.0051541175848652,12,Gesture
43260.0,-0.049918880963224,-0.046092658860362,-0.2669120073269824,0.0455636765830488,-0.2668481743727033,-0.2667374632960928,-0.2669645406757791,0.048985724528218,-5.52192736085816e-06,0.0145300316458704,0.0089001143898646,12,Gesture
43270.0,-0.050469191025803,-0.0462862482185535,-0.2672901059011623,0.0443046960492427,-0.2669838921565037,-0.2671503609230108,-0.267091623649789,0.0727538038647834,-2.8012846354359123e-05,0.0275713004011939,0.011851819418124,12,Gesture
43280.0,-0.0511536703250177,-0.0469635636534421,-0.267667521030504,0.046398285499564,-0.2670261049599315,-0.2678307913205653,-0.2670748915993022,0.1149421826118723,-7.714741617337914e-05,0.0408819683234649,0.0094702431930899,12,Gesture
43290.0,-0.0520386897656735,-0.0483837676620427,-0.2676093119323015,0.0488782545963613,-0.2667385407955788,-0.2676114170492054,-0.2667943638187345,0.1678510201985673,-0.0001408439288822,0.0440620565077993,0.0018255768158612,12,Gesture
43300.0,-0.0530681272207239,-0.0503468731972159,-0.2670263384394243,0.0508092239128216,-0.2660610416314052,-0.2669940161492402,-0.2661372950847235,0.2073579838631224,-0.000186133605986,0.035082263132121,-0.0036520679901146,12,Gesture
43310.0,-0.0541505728956677,-0.0522950740428725,-0.2661628431455888,0.0520023741213349,-0.2649795442287038,-0.265721782534933,-0.2650096198694815,0.2235689272832634,-0.0001835826768465,0.0285840193962693,-0.00031672931579,12,Gesture
43320.0,-0.0552667050239866,-0.053645866804956,-0.264927165169006,0.0524967324906471,-0.2635290587669129,-0.2647824271430875,-0.2633433425840421,0.2474529914159309,-0.0001326585356115,0.0388654772833148,0.0063546953105455,12,Gesture
43330.0,-0.0564210924688447,-0.0541734720565269,-0.2625337793991445,0.0529775764447256,-0.2615388900947601,-0.2629085867385886,-0.2611739706697797,0.3118127814106106,-6.310271632737137e-05,0.0533153439012085,0.0026536529219313,12,Gesture
43340.0,-0.0575924021516651,-0.0541635213041711,-0.2585193989610613,0.054222854473149,-0.2590205404269418,-0.2589083135543862,-0.2587789694048736,0.3820064744638773,-9.588360615079976e-06,0.0419090627075761,-0.013270596822104,12,Gesture
43350.0,-0.0588316418778201,-0.0540146497214869,-0.254071729553618,0.055938800651535,-0.2566063854899172,-0.2539891431113276,-0.2567199733314175,0.3844104822302919,1.612392534967819e-05,0.0040168647785727,-0.0229725135009854,12,Gesture
43360.0,-0.0603327939609485,-0.0538295588027652,-0.2515070274643409,0.0568895524229526,-0.2553055173582634,-0.251266484777478,-0.2556458025443694,0.3288388726183239,2.7059052183971008e-05,-0.0178708589670075,-0.0104608497910189,12,Gesture
43370.0,-0.0622575733197888,-0.0535122865838748,-0.2522485714756752,0.0560525619887007,-0.2556919523106243,-0.2524856342605792,-0.2559408988254062,0.3184275924865008,3.766729328125284e-05,0.0044746095950591,0.0110801027930613,12,Gesture
43380.0,-0.0645066454678008,-0.0530495859381235,-0.2558058051646898,0.0538141142559378,-0.2574753612425435,-0.2558014652382445,-0.2574843553886382,0.3883064889845504,4.375537176032916e-05,0.0353623415150465,0.0112738481067682,12,Gesture
43390.0,-0.0666740089608475,-0.0526762007476002,-0.2604086286641218,0.0511735860290902,-0.2599743326186641,-0.2604585236715263,-0.2597063894709549,0.4366758451631176,2.7006712915515157e-05,0.0185304718692685,-0.0165367280074115,12,Gesture
43400.0,-0.0682087110377844,-0.0528263533908564,-0.2640347507320595,0.0486156502017992,-0.2622853537449043,-0.2643860800661727,-0.2618953333263052,0.3762515525427853,-2.2181726026916853e-05,-0.0432116655171744,-0.0425281905693867,12,Gesture
