time_ms,env
3490.0,0.7832317902554403
3500.0,0.7829320437612473
3510.0,0.7675584225709996
3520.0,0.7376410073666874
3530.0,0.6895578076809665
3540.0,0.6227781250354988
3550.0,0.5396170157535269
3560.0,0.44571307376279207
3570.0,0.3604339993079487
3580.0,0.31485734959115924
3590.0,0.3328005849911353
3600.0,0.4175238532310241
3610.0,0.5459239813377481
3620.0,0.6734499090152473
3630.0,0.7610626637293311
3640.0,0.792492953323314
3650.0,0.7799092602553679
3660.0,0.7518355414930568
3670.0,0.7285044168031305
3680.0,0.7150642349185898
3690.0,0.7033116708962549
3700.0,0.6793828945363346
3710.0,0.6323004327238086
3720.0,0.5555888410937666
3730.0,0.4527529168580602
3740.0,0.33883009648331697
3750.0,0.23542442969785854
3760.0,0.15814182428577284
3770.0,0.10843500831562759
3780.0,0.08051540937129296
3790.0,0.06989473450982057
3800.0,0.07580369595217727
3810.0,0.10134882733462337
3820.0,0.15179306052289052
3830.0,0.2313096720052677
3840.0,0.33766197285165295
3850.0,0.4480798922076673
3860.0,0.5198154007680094
3870.0,0.5298137474152995
3880.0,0.48896820589508067
3890.0,0.42811096353592965
3900.0,0.3778544623573324
3910.0,0.3486477247384048
3920.0,0.33608692526906647
3930.0,0.3302619039226333
3940.0,0.32123925822295696
3950.0,0.303210975993224
3960.0,0.27398450940905855
3970.0,0.23354270391136572
3980.0,0.1835809683710849
3990.0,0.13151798476147225
4000.0,0.08713459746892507
4010.0,0.05509215586303736
4020.0,0.03823880274368037
4030.0,0.04104323425254307
4040.0,0.07035848099878213
4050.0,0.13470646291157606
4060.0,0.24017188856503335
4070.0,0.38095218057734703
4080.0,0.5281773380864421
4090.0,0.6443048889986966
4100.0,0.7230809112568599
4110.0,0.7682068380042907
4120.0,0.7798897228564422
4130.0,0.7644684047252941
4140.0,0.736105657924526
4150.0,0.7117602386089359
4160.0,0.7008511384294572
4170.0,0.700757037360931
4180.0,0.7040566407248453
4190.0,0.7038327679501064
4200.0,0.6966460903799387
4210.0,0.683180066931308
4220.0,0.6678221341706221
4230.0,0.6565427806956076
4240.0,0.653533888489879
4250.0,0.6601552490788246
4260.0,0.6739569674199365
4270.0,0.6875775099646297
4280.0,0.6929765408115461
4290.0,0.6839789371443386
4300.0,0.6564809224768889
4310.0,0.6060523536562107
4320.0,0.5296267119359169
4330.0,0.43502539477683494
4340.0,0.34481149854552706
4350.0,0.2805355406896548
4360.0,0.2519078027311394
4370.0,0.25848594755954407
4380.0,0.29382878334170215
4390.0,0.3490627073819899
4400.0,0.4090158028756351
4410.0,0.4517170205360187
4420.0,0.4551065144223885
4430.0,0.4079350980048798
4440.0,0.31858877949372244
4450.0,0.21861357212284524
4460.0,0.1391407473580511
4470.0,0.09254495350956755
4480.0,0.07917932549705495
4490.0,0.0948849150737057
4500.0,0.1330477973529986
4510.0,0.18364951144031522
4520.0,0.22828971254316024
4530.0,0.24031409430368703
4540.0,0.21071040282280112
4550.0,0.16041294897441177
4560.0,0.1139274812679356
4570.0,0.082904971288604
4580.0,0.07066155558669196
4590.0,0.07614488465617988
4600.0,0.0958388334908178
4610.0,0.12369942081606676
4620.0,0.1509592307227938
4630.0,0.1686267812426566
4640.0,0.17543619538961644
4650.0,0.17951717594184186
4660.0,0.19207535499793063
4670.0,0.2207813039621803
4680.0,0.26069458412214414
4690.0,0.2945591329139757
4700.0,0.30836054047187994
4710.0,0.30079835155052653
4720.0,0.27818359041647933
4730.0,0.24972789555477923
4740.0,0.22209275747048754
4750.0,0.19490695960323684
4760.0,0.1663359824310882
4770.0,0.13891845063552538
4780.0,0.12147783405311373
4790.0,0.12462453771537331
4800.0,0.1534467896229333
4810.0,0.20359536038796563
4820.0,0.2617748445051093
4830.0,0.31285528834911125
4840.0,0.347262138104039
4850.0,0.3632782248482049
4860.0,0.36355052955271316
4870.0,0.3509848550902927
4880.0,0.3267109434489515
4890.0,0.2891190371379304
4900.0,0.23678406503437302
4910.0,0.17528030546976137
4920.0,0.11937792337470002
4930.0,0.08091092159208738
4940.0,0.06377963009159965
4950.0,0.06884774257042237
4960.0,0.09592812421163219
4970.0,0.14329979722867045
4980.0,0.20571153682420196
4990.0,0.2697373862340386
5000.0,0.31214683385464526
5010.0,0.31209549261811725
5020.0,0.26768956061796967
5030.0,0.199644657046704
5040.0,0.13471598828749892
5050.0,0.08727591534733622
5060.0,0.0595628712442848
5070.0,0.04786168104043362
5080.0,0.046774284314599165
5090.0,0.050937252171507956
5100.0,0.05630781895767734
5110.0,0.06015746025930469
5120.0,0.06086811584060347
5130.0,0.05828265495601635
5140.0,0.05321110938509295
5150.0,0.04666132641330679
5160.0,0.03937840673618867
5170.0,0.03199022654040707
5180.0,0.02582128578347401
5190.0,0.024100670174952446
5200.0,0.032686989646297016
5210.0,0.05964250292183241
5220.0,0.11312489941154882
5230.0,0.1981106642463054
5240.0,0.3151150664859914
5250.0,0.4494487903931112
5260.0,0.5674391271993826
5270.0,0.6425069999914277
5280.0,0.6655313762377182
5290.0,0.6398823938182194
5300.0,0.5744792163554652
5310.0,0.4797665890534423
5320.0,0.3681624844911839
5330.0,0.25792915865002936
5340.0,0.16905082945587213
5350.0,0.10990676122800008
5360.0,0.07648375608399
5370.0,0.06056016225510855
5380.0,0.05496325806337186
5390.0,0.05537588380460508
5400.0,0.06029112655421447
5410.0,0.06984120289425688
5420.0,0.08553622594144047
5430.0,0.1083788246982001
5440.0,0.13513835888536105
5450.0,0.1553328990770972
5460.0,0.16679470955338335
5470.0,0.17856620123327166
5480.0,0.19273055550791138
5490.0,0.2012471180404187
5500.0,0.20020964465041227
5510.0,0.19566762203027527
5520.0,0.19304609743765247
5530.0,0.19409533233281803
5540.0,0.20015362052800498
5550.0,0.2135717490247952
5560.0,0.23699165159062485
5570.0,0.26946800842875607
5580.0,0.30410477558843013
5590.0,0.33626694534435675
5600.0,0.36382816856949834
5610.0,0.38268020397818164
5620.0,0.3856829469323312
5630.0,0.36222260757084007
5640.0,0.3144294659781903
5650.0,0.255253235222639
5660.0,0.19350709458396187
5670.0,0.13709084007559955
5680.0,0.09312563841720183
5690.0,0.06469941216423812
5700.0,0.05091508328275579
5710.0,0.04896388977109781
5720.0,0.05595493340907676
5730.0,0.06955004757742078
5740.0,0.08762452230251853
5750.0,0.11181673688411814
5760.0,0.1443172765404792
5770.0,0.17912128437609875
5780.0,0.2025054097059285
5790.0,0.20543260144475298
5800.0,0.18784381740699596
5810.0,0.15638520127164215
5820.0,0.12048958505248011
5830.0,0.08869805862102052
5840.0,0.06576221095930407
5850.0,0.05183346510042159
5860.0,0.044646300542828414
5870.0,0.041631340851294045
5880.0,0.04106149324275525
5890.0,0.0416578815080964
5900.0,0.04241368409980686
5910.0,0.042752561686296466
5920.0,0.042524354096214204
5930.0,0.0417455883193167
5940.0,0.04047196824707329
5950.0,0.03900958517848939
5960.0,0.03752920816685538
5970.0,0.03620380206400525
5980.0,0.03516809740162927
5990.0,0.034484931813715244
6000.0,0.03428841299328857
6010.0,0.03466354901561315
6020.0,0.035638778069506424
6030.0,0.03742612412196365
6040.0,0.04021788080246493
6050.0,0.04376714172316534
6060.0,0.04681454627858265
6070.0,0.04682617712265476
6080.0,0.04295743296514882
6090.0,0.036257184648149476
6100.0,0.02815541904801487
6110.0,0.021756395978425526
6120.0,0.02166336672621277
6130.0,0.03449955174887828
6140.0,0.0690810178552212
6150.0,0.13432793778932006
6160.0,0.2333865360266156
6170.0,0.3545002275695106
6180.0,0.4676330419203283
6190.0,0.5479463322448319
6200.0,0.587538956656335
6210.0,0.5891967790476121
6220.0,0.5637167784362886
6230.0,0.5219571879570613
6240.0,0.47061147432934214
6250.0,0.41338191942535546
6260.0,0.3548907938296997
6270.0,0.29871747281392913
6280.0,0.24613025868845406
6290.0,0.2017900514996027
6300.0,0.17581940040517471
6310.0,0.17725583150509486
6320.0,0.2107763001671306
6330.0,0.27383579639600014
6340.0,0.35048295122134077
6350.0,0.4160710311962099
6360.0,0.45430979467801097
6370.0,0.4633933923170259
6380.0,0.45249448657991215
6390.0,0.4328459292797224
6400.0,0.4100948580829037
6410.0,0.3818913392813014
6420.0,0.3436756307676392
6430.0,0.29539643685302847
6440.0,0.24329872379202255
6450.0,0.19573422256071749
6460.0,0.15643782221353383
6470.0,0.12492413206676933
6480.0,0.10014012138125154
6490.0,0.08218336226528973
6500.0,0.07122660317497756
6510.0,0.0653957135696743
6520.0,0.06225669264840527
6530.0,0.06057459033409917
6540.0,0.0599764932573161
6550.0,0.05997294182532753
6560.0,0.05995056075459953
6570.0,0.059277502794649405
6580.0,0.057680233980355045
6590.0,0.05526138420189299
6600.0,0.05245266957981793
6610.0,0.04971913923207236
6620.0,0.047366613182845775
6630.0,0.04559283671284283
6640.0,0.0446293164253876
6650.0,0.04456007487877622
6660.0,0.045296047058031884
6670.0,0.04653882404909186
6680.0,0.04759266550841981
6690.0,0.04778370158842319
6700.0,0.04692419105075446
6710.0,0.045355753637316205
6720.0,0.0437887987688204
6730.0,0.042677506015866284
6740.0,0.041877258684003243
6750.0,0.04118220355983365
6760.0,0.040615415219843846
6770.0,0.04020025279069726
6780.0,0.03985367377792217
6790.0,0.03935899637831572
6800.0,0.03811732261256685
6810.0,0.03521381913221989
6820.0,0.030183184633922538
6830.0,0.023599364437129042
6840.0,0.016923235093576357
6850.0,0.012999780475598313
6860.0,0.017013709466066087
6870.0,0.0370874282844996
6880.0,0.08347763683097845
6890.0,0.16508296345270343
6900.0,0.2822421872688883
6910.0,0.4144267884787484
6920.0,0.5268109645442318
6930.0,0.6027483264799055
6940.0,0.6385747671653685
6950.0,0.6437732631820605
6960.0,0.6306763921300546
6970.0,0.6109416886473197
6980.0,0.5940316056464101
6990.0,0.58602076574135
7000.0,0.5864232708687481
7010.0,0.5901070805731895
7020.0,0.5892028015720613
7030.0,0.5775332905884154
7040.0,0.5516574748444697
7050.0,0.510130924447979
7060.0,0.4526846270336139
7070.0,0.3800934196947284
7080.0,0.29633583360514343
7090.0,0.21472558102352066
7100.0,0.15327650901616208
7110.0,0.11750655384880267
7120.0,0.10596756114964317
7130.0,0.11799968290342172
7140.0,0.1573880127728813
7150.0,0.2296289099734059
7160.0,0.33409778536610085
7170.0,0.45333801989413125
7180.0,0.5521677787665986
7190.0,0.6070596015128079
7200.0,0.6214631854585664
7210.0,0.6059241345958166
7220.0,0.569830849039827
7230.0,0.5201561123157563
7240.0,0.4627730219838957
7250.0,0.40407876642878776
7260.0,0.3509675910713577
7270.0,0.3057231807358194
7280.0,0.2667691115630929
7290.0,0.23222576581377924
7300.0,0.20196025832019013
7310.0,0.17687274077047968
7320.0,0.15616742676713913
7330.0,0.1372957028779138
7340.0,0.11821851084195963
7350.0,0.09926797860316218
7360.0,0.08227397849493498
7370.0,0.06873886772916019
7380.0,0.058887164865191854
7390.0,0.051570712134930516
7400.0,0.04512211250937727
7410.0,0.03959989177109851
7420.0,0.03701395653526475
7430.0,0.04077595139972857
7440.0,0.056205145862747684
7450.0,0.08966769334049625
7460.0,0.1458428665523991
7470.0,0.2227085063485895
7480.0,0.3044821806546636
7490.0,0.36828588071545454
7500.0,0.39933319123435723
7510.0,0.3945495006411596
7520.0,0.36013910705495356
7530.0,0.30795213446972647
7540.0,0.25192587881933715
7550.0,0.20500763032218433
7560.0,0.17200990795320834
7570.0,0.149659291273597
7580.0,0.1323361134099486
7590.0,0.1165803474960131
7600.0,0.1007296808213134
7610.0,0.08485898816126625
7620.0,0.07067007483165243
7630.0,0.06120363061052754
7640.0,0.058583765688044034
7650.0,0.06299405971865266
7660.0,0.07271507059554072
7670.0,0.08395708219462993
7680.0,0.09372411619874736
7690.0,0.10195678828122338
7700.0,0.10970315597869458
7710.0,0.11800368788576866
7720.0,0.12480338200684744
7730.0,0.12363255829121785
7740.0,0.11176081339143776
7750.0,0.10074753062439383
7760.0,0.1113032175304292
7770.0,0.15995762374018435
7780.0,0.25288910388485614
7790.0,0.37784650194260966
7800.0,0.5025995706581081
7810.0,0.5948840985109907
7820.0,0.6355604259093901
7830.0,0.6337983475833914
7840.0,0.6136877778896332
7850.0,0.5923364500294208
7860.0,0.5761135855731124
7870.0,0.5641113852549713
7880.0,0.5537766323675763
7890.0,0.5448150094554294
7900.0,0.5398844806150421
7910.0,0.5426185256983957
7920.0,0.5549976508028535
7930.0,0.57510164255292
7940.0,0.5962538197977486
7950.0,0.6093297115334908
7960.0,0.605642552740857
7970.0,0.5827038751325315
7980.0,0.5457034243631622
7990.0,0.5029079776373974
8000.0,0.4624504885180599
8010.0,0.4324618680553976
8020.0,0.4186362073374727
8030.0,0.42165388286656846
8040.0,0.43504632058588344
8050.0,0.4451203137867589
8060.0,0.4334983287916578
8070.0,0.38588414575806856
8080.0,0.3067268454254646
8090.0,0.21891528389853535
8100.0,0.14627743968335766
8110.0,0.10025335877483041
8120.0,0.08377618729653527
8130.0,0.09442255490241784
8140.0,0.12478774636565207
8150.0,0.1655857569748102
8160.0,0.2088830028045264
8170.0,0.24648092353876264
8180.0,0.27305131489967216
8190.0,0.2888388215343232
8200.0,0.29862152263765207
8210.0,0.30660014009703174
8220.0,0.31397117963415194
8230.0,0.3188761800430215
8240.0,0.3178697846291758
8250.0,0.3084936030785942
8260.0,0.2903569688716855
8270.0,0.26587980910553966
8280.0,0.23683539780901133
8290.0,0.2044174701101222
8300.0,0.17259746723737274
8310.0,0.14790883761413262
8320.0,0.13366476947734843
8330.0,0.12878561162928687
8340.0,0.1299514069626514
8350.0,0.1332524505365387
8360.0,0.13495487369908335
8370.0,0.13237941639264653
8380.0,0.12450929358482347
8390.0,0.11193462505087752
8400.0,0.0963893631518329
8410.0,0.0806868371730496
8420.0,0.0681537638550247
8430.0,0.06167325874646882
8440.0,0.0622606258474581
8450.0,0.06840897223379992
8460.0,0.07680207098441265
8470.0,0.0827559169654901
8480.0,0.08195291076043065
8490.0,0.07370241312692691
8500.0,0.060929772992215095
8510.0,0.047758938870676226
8520.0,0.03679438147276573
8530.0,0.029712929701423228
8540.0,0.028680143819837335
8550.0,0.037249908269046186
8560.0,0.060336542822861286
8570.0,0.10270073128557149
8580.0,0.16527078426970795
8590.0,0.2392278727642665
8600.0,0.30548663161046424
8610.0,0.34915334595939634
8620.0,0.3665882993861779
8630.0,0.3598456224505712
8640.0,0.33319560071689097
8650.0,0.2942051920952809
8660.0,0.25569511157603847
8670.0,0.23128666654440627
8680.0,0.22707472094624762
8690.0,0.2441541864584208
8700.0,0.28017803826053195
8710.0,0.33021508885200906
8720.0,0.38482881171720446
8730.0,0.4280646536710232
8740.0,0.44551858707462694
8750.0,0.4323696187316198
8760.0,0.3914518055162531
8770.0,0.32990418448977793
8780.0,0.2593685013788959
8790.0,0.19413599484570193
8800.0,0.1418066025038683
8810.0,0.10359290494012084
8820.0,0.07832814435456276
8830.0,0.06379057175781344
8840.0,0.058086671909942114
8850.0,0.059754562065849094
8860.0,0.0674880999880271
8870.0,0.08002665840457006
8880.0,0.09610504812483113
8890.0,0.11296958473232437
8900.0,0.12386540132937993
8910.0,0.1201171055711962
8920.0,0.10354366201788917
8930.0,0.08309511422218062
8940.0,0.06500494822381234
8950.0,0.050911336608968585
8960.0,0.040233961208077006
8970.0,0.032550783858545686
8980.0,0.02889465721411235
8990.0,0.032510465210479594
9000.0,0.04922197952298151
9010.0,0.08651618751626354
9020.0,0.15123157042059285
9030.0,0.24418448379254107
9040.0,0.35247773341262706
9050.0,0.4533778123802741
9060.0,0.5352459451976103
9070.0,0.5901782176808287
9080.0,0.6095018589476013
9090.0,0.5901949486834686
9100.0,0.5350119406858229
9110.0,0.45036725596880633
9120.0,0.34765568338958086
9130.0,0.2434861582550771
9140.0,0.15646139784228744
9150.0,0.09715065009601458
9160.0,0.06448419239448265
9170.0,0.05157848338247283
9180.0,0.05058826273904023
9190.0,0.05488492480861589
9200.0,0.05940218553051828
9210.0,0.06142106690611529
9220.0,0.060666427295618795
9230.0,0.05897214082830416
9240.0,0.058737869880809764
9250.0,0.06233313415968466
9260.0,0.0721877858563043
9270.0,0.0895848872201413
9280.0,0.11215812836881299
9290.0,0.13170616474332583
9300.0,0.1348598906182376
9310.0,0.11861039704322829
9320.0,0.0914189365102562
9330.0,0.06548192578779655
9340.0,0.05002036625619142
9350.0,0.05137399665867394
9360.0,0.07492811054721035
9370.0,0.12352606786190075
9380.0,0.19375652356951847
9390.0,0.27083132509722074
9400.0,0.34139989183193503
9410.0,0.39880631145032386
9420.0,0.438401529560594
9430.0,0.45899131107198743
9440.0,0.4633046665612527
9450.0,0.45695367878522064
9460.0,0.44642336273771804
9470.0,0.4389874891836757
9480.0,0.4409592768450321
9490.0,0.45405107753731794
9500.0,0.4744623411562371
9510.0,0.49328362705234097
9520.0,0.498322581808674
9530.0,0.47752705927807754
9540.0,0.4254681463482944
9550.0,0.3489117913421866
9560.0,0.266789911606112
9570.0,0.20074288093891152
9580.0,0.15813523150043685
9590.0,0.13574436792311467
9600.0,0.12755041611048243
9610.0,0.12865930168165643
9620.0,0.13714234705418327
9630.0,0.1542865633473556
9640.0,0.1835154260890194
9650.0,0.2288343479948166
9660.0,0.29072786014920043
9670.0,0.35812360890360445
9680.0,0.406241437520317
9690.0,0.4127353704707426
9700.0,0.372529172922272
9710.0,0.29787779864475256
9720.0,0.21228364956685475
9730.0,0.13952387476288353
9740.0,0.09092982312218842
9750.0,0.06696939812161429
9760.0,0.06401436091004188
9770.0,0.07760791062008977
9780.0,0.10322212031535107
9790.0,0.1364230476816139
9800.0,0.1777999719701499
9810.0,0.22809799297017208
9820.0,0.27589710951832136
9830.0,0.30088793306744444
9840.0,0.29876001513261063
9850.0,0.2789470427746273
9860.0,0.2586866072547038
9870.0,0.2508914890256703
9880.0,0.2563172332831521
9890.0,0.27313494091861495
9900.0,0.3012158142602533
9910.0,0.34191284974297986
9920.0,0.3960081116821842
9930.0,0.45889849691328943
9940.0,0.5117272661085445
9950.0,0.5347967425787277
9960.0,0.5297989647965028
9970.0,0.5114534436562476
9980.0,0.49348178768851575
9990.0,0.4822450933965764
10000.0,0.47752221634169834
10010.0,0.4762644312147095
10020.0,0.47492632923608674
10030.0,0.4702465712608619
10040.0,0.4589216274048131
10050.0,0.43693015789510403
10060.0,0.40195663030659085
10070.0,0.3533249083034075
